produce_type,temperature_c,humidity_pct,storage_area,packaging_material,freshness_pct,remaining_shelf_life_days
Orange,21.7,40.5,counter,plastic_wrap,79.4,0.18
Orange,19.1,50.9,pantry,plastic_wrap,85.3,0.36
Orange,5.9,79.3,fridge,unpackaged,59.4,2.8
Orange,26.0,31.9,counter,sealed_container,82.9,0.19
Orange,3.3,80.9,fridge,plastic_wrap,76.5,6.83
Orange,1.7,77.7,fridge,perforated_bag,59.7,4.53
Orange,4.8,87.0,fridge,unpackaged,75.7,6.01
Orange,1.1,95.2,fridge,sealed_container,86.8,10.76
Orange,1.8,88.6,fridge,sealed_container,57.3,7.28
Orange,20.6,46.4,pantry,perforated_bag,83.9,0.3
Orange,23.0,46.9,counter,sealed_container,74.6,0.21
Orange,3.4,89.4,fridge,plastic_wrap,86.5,9.5
Orange,6.4,84.9,fridge,perforated_bag,63.6,6.02
Orange,18.8,70.1,pantry,perforated_bag,81.4,1.02
Orange,4.1,88.0,fridge,plastic_wrap,76.3,7.01
Orange,1.6,96.6,fridge,sealed_container,64.9,7.4
Orange,6.1,81.1,fridge,perforated_bag,65.1,4.48
Orange,3.0,95.7,fridge,sealed_container,66.2,6.36
Orange,20.9,31.0,counter,plastic_wrap,79.7,0.27
Orange,2.2,93.5,fridge,perforated_bag,80.4,12.9
Orange,18.7,68.7,counter,unpackaged,84.7,0.78
Orange,4.9,76.8,fridge,sealed_container,82.8,7.26
Orange,5.9,81.4,fridge,plastic_wrap,89.1,5.82
Orange,4.9,88.5,fridge,perforated_bag,62.9,4.92
Orange,19.7,40.6,pantry,perforated_bag,57.9,0.14
Orange,2.7,86.7,fridge,sealed_container,60.0,7.0
Orange,20.3,40.6,pantry,sealed_container,86.3,0.27
Orange,15.1,56.2,pantry,sealed_container,77.9,0.43
Orange,21.7,29.2,counter,sealed_container,59.5,0.18
Orange,24.2,43.2,counter,unpackaged,91.2,0.23
Orange,3.2,88.6,fridge,sealed_container,76.2,13.21
Orange,27.2,55.9,counter,perforated_bag,94.2,0.27
Orange,21.8,29.2,pantry,unpackaged,57.9,0.11
Orange,4.0,89.1,fridge,unpackaged,85.8,7.55
Orange,3.9,84.0,fridge,perforated_bag,62.2,4.11
Orange,21.2,71.2,pantry,plastic_wrap,75.6,0.58
Orange,2.6,95.1,fridge,perforated_bag,73.8,9.9
Orange,25.7,67.7,pantry,perforated_bag,62.2,0.25
Orange,17.9,53.8,pantry,plastic_wrap,63.0,0.31
Orange,3.4,90.1,fridge,plastic_wrap,87.7,10.2
Orange,22.4,41.1,pantry,plastic_wrap,55.9,0.12
Orange,19.2,59.4,pantry,perforated_bag,88.5,0.46
Orange,4.2,88.1,fridge,plastic_wrap,82.1,7.09
Orange,20.2,69.2,pantry,plastic_wrap,76.5,0.74
Orange,3.5,98.4,fridge,unpackaged,57.9,3.4
Orange,3.0,90.8,fridge,unpackaged,86.8,6.58
Orange,3.2,91.4,fridge,unpackaged,63.7,5.17
Orange,2.9,81.3,fridge,unpackaged,81.3,6.98
Orange,7.3,81.0,fridge,sealed_container,80.7,6.5
Orange,2.2,91.7,fridge,plastic_wrap,46.6,1.82
Orange,4.3,79.6,fridge,sealed_container,89.8,9.69
Orange,4.4,81.7,fridge,unpackaged,53.8,2.48
Orange,26.5,21.3,counter,plastic_wrap,58.1,0.08
Orange,5.1,88.5,fridge,perforated_bag,47.5,2.09
Orange,1.3,91.9,fridge,unpackaged,87.2,11.65
Orange,6.4,81.1,fridge,sealed_container,59.2,3.76
Orange,32.1,53.4,counter,unpackaged,81.4,0.09
Orange,3.1,89.5,fridge,sealed_container,81.0,11.55
Orange,4.2,97.9,fridge,plastic_wrap,85.0,9.11
Orange,21.8,74.7,pantry,unpackaged,89.3,0.98
Orange,4.2,86.0,fridge,perforated_bag,84.6,9.81
Orange,18.5,51.7,pantry,unpackaged,56.5,0.13
Orange,4.5,94.3,fridge,unpackaged,47.4,1.97
Orange,23.8,50.6,pantry,unpackaged,55.1,0.08
Orange,6.4,87.4,fridge,perforated_bag,74.7,5.92
Orange,3.7,80.9,fridge,perforated_bag,54.9,3.95
Orange,29.7,56.4,counter,plastic_wrap,75.0,0.13
Orange,4.0,83.6,fridge,sealed_container,60.4,5.96
Orange,0.5,91.5,fridge,sealed_container,83.5,18.4
Orange,1.5,86.6,fridge,perforated_bag,71.2,9.57
Orange,4.5,88.2,fridge,perforated_bag,77.1,8.26
Orange,17.8,57.8,counter,unpackaged,82.1,0.27
Orange,5.6,84.2,fridge,plastic_wrap,80.7,7.02
Orange,3.9,81.0,fridge,unpackaged,74.8,4.66
Orange,16.2,55.8,pantry,unpackaged,60.1,0.18
Orange,5.3,91.5,fridge,unpackaged,86.9,6.94
Orange,1.3,90.6,fridge,perforated_bag,69.5,7.62
Orange,24.9,53.5,counter,sealed_container,66.7,0.13
Orange,5.5,82.4,fridge,unpackaged,68.2,3.9
Orange,4.7,77.5,fridge,plastic_wrap,72.1,4.52
Orange,5.0,92.3,fridge,perforated_bag,68.3,6.68
Orange,23.6,53.6,counter,sealed_container,61.5,0.15
Orange,4.1,83.7,fridge,plastic_wrap,64.7,5.8
Orange,22.7,57.1,counter,perforated_bag,85.7,0.27
Orange,0.9,80.2,fridge,unpackaged,84.6,6.42
Orange,4.4,90.1,fridge,unpackaged,85.7,7.93
Orange,5.0,87.1,fridge,unpackaged,93.8,9.33
Orange,3.5,86.3,fridge,perforated_bag,67.5,8.4
Orange,5.3,88.2,fridge,perforated_bag,80.4,9.55
Orange,2.1,88.7,fridge,perforated_bag,98.6,13.6
Orange,2.7,91.0,fridge,sealed_container,78.6,11.68
Orange,7.6,89.5,fridge,unpackaged,75.1,5.57
Orange,20.9,28.0,counter,plastic_wrap,76.6,0.23
Orange,1.6,85.9,fridge,plastic_wrap,56.4,5.43
Orange,21.2,72.9,pantry,plastic_wrap,74.6,0.66
Orange,1.9,88.8,fridge,sealed_container,86.7,15.67
Orange,28.2,57.9,counter,sealed_container,79.9,0.17
Orange,19.3,58.0,pantry,sealed_container,83.0,0.4
Orange,4.8,90.2,fridge,sealed_container,93.0,13.73
Orange,4.4,86.2,fridge,sealed_container,72.3,8.71
Orange,5.5,84.0,fridge,plastic_wrap,70.0,5.69
Orange,5.8,80.2,fridge,sealed_container,82.1,9.07
Orange,2.9,76.8,fridge,unpackaged,63.7,3.91
Orange,20.0,57.2,pantry,sealed_container,68.6,0.23
Orange,2.8,78.6,fridge,perforated_bag,74.0,7.35
Orange,4.9,93.1,fridge,sealed_container,67.7,7.79
Orange,15.9,53.9,pantry,plastic_wrap,83.9,0.61
Orange,0.5,92.1,fridge,unpackaged,75.6,10.57
Orange,18.7,67.0,pantry,unpackaged,76.4,0.49
Orange,4.4,88.1,fridge,plastic_wrap,94.2,13.15
Orange,4.7,87.4,fridge,plastic_wrap,74.2,5.46
Orange,5.6,80.7,fridge,unpackaged,64.2,3.25
Orange,33.5,35.3,counter,plastic_wrap,85.7,0.09
Orange,3.3,100.0,fridge,plastic_wrap,65.8,4.8
Orange,4.4,88.3,fridge,plastic_wrap,90.9,8.06
Orange,21.1,53.1,pantry,plastic_wrap,92.9,0.29
Orange,5.2,86.5,fridge,sealed_container,48.5,3.18
Orange,21.2,63.0,pantry,sealed_container,86.3,0.27
Orange,25.8,32.1,pantry,plastic_wrap,93.9,0.22
Orange,27.0,47.5,counter,perforated_bag,59.4,0.12
Orange,5.6,86.4,fridge,plastic_wrap,80.6,8.76
Orange,0.4,90.7,fridge,sealed_container,86.4,15.1
Orange,3.5,100.0,fridge,sealed_container,91.7,10.28
Orange,25.0,54.8,counter,sealed_container,92.7,0.28
Orange,22.3,45.7,counter,perforated_bag,60.5,0.11
Orange,5.1,93.4,fridge,sealed_container,88.4,10.93
Orange,27.0,37.2,counter,unpackaged,84.9,0.13
Orange,4.3,79.6,fridge,plastic_wrap,77.0,6.23
Orange,2.7,90.5,fridge,perforated_bag,53.8,3.93
Orange,22.1,57.6,counter,sealed_container,70.7,0.21
Orange,4.0,87.7,fridge,sealed_container,93.8,10.7
Orange,23.4,52.2,counter,sealed_container,84.8,0.32
Orange,3.8,93.2,fridge,sealed_container,53.4,3.17
Orange,4.1,80.9,fridge,plastic_wrap,86.8,7.65
Orange,3.2,86.6,fridge,plastic_wrap,75.7,9.13
Orange,18.0,41.8,counter,unpackaged,62.3,0.23
Orange,25.4,50.6,pantry,plastic_wrap,91.6,0.18
Orange,4.2,80.5,fridge,sealed_container,84.0,7.65
Orange,5.9,88.1,fridge,unpackaged,95.2,8.4
Orange,3.2,93.8,fridge,sealed_container,75.7,8.76
Orange,18.3,60.5,pantry,plastic_wrap,81.3,0.39
Orange,22.6,50.5,counter,plastic_wrap,90.6,0.28
Papaya,4.2,89.5,fridge,unpackaged,76.5,4.0
Papaya,3.3,93.4,fridge,perforated_bag,76.7,5.74
Papaya,3.7,92.4,fridge,plastic_wrap,83.2,5.15
Papaya,3.9,92.4,fridge,plastic_wrap,64.1,4.92
Papaya,20.7,57.9,pantry,unpackaged,56.8,0.09
Papaya,6.8,84.8,fridge,perforated_bag,78.5,4.27
Papaya,18.4,53.1,counter,perforated_bag,79.6,0.23
Papaya,24.1,45.3,counter,sealed_container,92.2,0.16
Papaya,20.2,53.6,pantry,unpackaged,89.4,0.23
Papaya,4.5,98.3,fridge,plastic_wrap,59.3,2.05
Papaya,18.3,37.0,pantry,sealed_container,73.1,0.21
Papaya,21.9,51.6,counter,unpackaged,83.7,0.11
Papaya,26.2,52.1,pantry,plastic_wrap,73.3,0.08
Papaya,16.3,64.3,pantry,sealed_container,72.9,0.24
Papaya,18.3,55.7,pantry,sealed_container,82.9,0.25
Papaya,3.4,83.0,fridge,perforated_bag,85.4,5.19
Papaya,4.9,80.0,fridge,sealed_container,88.7,3.31
Papaya,20.7,42.5,counter,sealed_container,79.3,0.15
Papaya,27.2,48.9,counter,plastic_wrap,62.7,0.07
Papaya,2.9,96.6,fridge,plastic_wrap,81.6,4.41
Papaya,17.2,37.4,counter,perforated_bag,90.2,0.36
Papaya,2.4,95.5,fridge,sealed_container,86.9,5.44
Papaya,25.2,69.9,counter,perforated_bag,76.6,0.15
Papaya,18.4,44.6,pantry,sealed_container,68.9,0.21
Papaya,3.9,89.7,fridge,sealed_container,87.8,6.29
Papaya,2.5,91.7,fridge,unpackaged,59.1,2.77
Papaya,6.3,91.6,fridge,plastic_wrap,65.3,4.01
Papaya,3.6,90.8,fridge,unpackaged,71.7,3.96
Papaya,25.5,37.1,counter,sealed_container,88.7,0.11
Papaya,5.0,83.9,fridge,perforated_bag,94.2,7.18
Papaya,2.2,89.7,fridge,plastic_wrap,85.8,8.99
Papaya,27.7,43.2,counter,plastic_wrap,71.8,0.08
Papaya,5.6,87.2,fridge,unpackaged,66.8,4.16
Papaya,21.3,26.8,counter,sealed_container,60.2,0.11
Papaya,17.7,57.7,pantry,plastic_wrap,76.5,0.23
Papaya,18.9,51.0,pantry,sealed_container,90.9,0.29
Papaya,4.2,87.1,fridge,plastic_wrap,73.5,5.19
Papaya,28.9,42.6,counter,unpackaged,92.7,0.09
Papaya,4.9,89.4,fridge,unpackaged,49.4,1.65
Papaya,15.3,41.9,counter,plastic_wrap,65.7,0.2
Papaya,23.4,51.2,counter,sealed_container,59.2,0.1
Papaya,3.4,76.6,fridge,perforated_bag,78.1,3.44
Papaya,22.1,58.8,counter,unpackaged,89.1,0.12
Papaya,5.6,86.5,fridge,sealed_container,82.0,5.36
Papaya,19.3,43.0,pantry,unpackaged,84.4,0.2
Papaya,22.8,29.7,counter,sealed_container,65.0,0.09
Papaya,3.8,88.6,fridge,perforated_bag,90.0,7.08
Papaya,4.8,78.5,fridge,plastic_wrap,72.7,3.18
Papaya,20.8,49.1,pantry,sealed_container,81.4,0.19
Papaya,4.3,95.4,fridge,perforated_bag,83.5,5.1
Papaya,4.8,87.9,fridge,perforated_bag,79.5,5.56
Papaya,4.1,89.5,fridge,sealed_container,66.8,4.42
Papaya,4.7,92.5,fridge,perforated_bag,75.4,3.6
Papaya,18.0,43.6,pantry,sealed_container,83.9,0.27
Papaya,4.2,83.9,fridge,sealed_container,76.4,4.15
Papaya,5.2,95.5,fridge,unpackaged,91.0,3.3
Papaya,19.2,64.2,pantry,sealed_container,92.1,0.21
Papaya,4.8,83.6,fridge,plastic_wrap,74.8,6.02
Papaya,5.2,84.7,fridge,sealed_container,57.8,2.96
Papaya,3.3,88.4,fridge,plastic_wrap,77.9,4.96
Papaya,4.8,89.4,fridge,sealed_container,94.3,4.71
Papaya,20.5,35.4,counter,unpackaged,59.1,0.09
Papaya,23.0,42.7,counter,sealed_container,85.2,0.15
Papaya,7.2,81.2,fridge,plastic_wrap,72.3,3.0
Papaya,3.0,84.1,fridge,unpackaged,71.7,5.89
Papaya,1.4,98.3,fridge,plastic_wrap,73.9,3.77
Papaya,1.9,89.9,fridge,sealed_container,57.3,3.74
Papaya,4.3,96.0,fridge,plastic_wrap,92.1,4.76
Papaya,3.0,90.9,fridge,plastic_wrap,64.3,3.85
Papaya,19.6,44.7,counter,sealed_container,57.5,0.09
Papaya,8.7,93.6,fridge,unpackaged,81.8,3.07
Papaya,6.0,94.7,fridge,perforated_bag,75.5,4.54
Papaya,23.0,65.4,counter,unpackaged,77.8,0.12
Papaya,25.8,47.2,counter,perforated_bag,78.6,0.13
Papaya,17.5,65.1,pantry,perforated_bag,84.6,0.32
Papaya,4.8,95.0,fridge,sealed_container,79.4,4.31
Papaya,17.2,52.7,pantry,sealed_container,66.4,0.21
Papaya,4.3,87.4,fridge,perforated_bag,97.9,8.74
Papaya,3.9,86.9,fridge,perforated_bag,89.3,7.87
Papaya,4.3,92.7,fridge,plastic_wrap,68.6,3.92
Papaya,4.4,86.1,fridge,plastic_wrap,68.5,4.66
Papaya,5.6,95.2,fridge,sealed_container,88.1,4.32
Papaya,4.4,90.3,fridge,unpackaged,88.1,6.6
Papaya,2.6,87.8,fridge,plastic_wrap,52.5,1.93
Papaya,19.7,49.0,counter,plastic_wrap,85.3,0.22
Papaya,8.2,89.5,fridge,perforated_bag,65.6,2.87
Papaya,2.0,93.5,fridge,unpackaged,86.0,4.52
Papaya,2.9,88.8,fridge,perforated_bag,82.6,5.85
Papaya,2.2,84.7,fridge,unpackaged,77.7,5.66
Papaya,3.0,84.7,fridge,unpackaged,68.4,4.29
Papaya,24.3,27.5,counter,plastic_wrap,65.8,0.1
Papaya,3.2,89.3,fridge,sealed_container,65.3,3.85
Papaya,24.2,33.1,counter,unpackaged,55.7,0.08
Papaya,4.2,89.3,fridge,sealed_container,91.3,5.55
Papaya,4.7,98.4,fridge,plastic_wrap,77.1,3.48
Papaya,16.2,45.0,pantry,sealed_container,71.3,0.27
Papaya,3.7,96.4,fridge,plastic_wrap,76.5,4.26
Papaya,20.6,24.5,counter,sealed_container,68.6,0.15
Papaya,5.5,81.2,fridge,plastic_wrap,87.6,3.71
Papaya,28.9,44.9,counter,plastic_wrap,85.2,0.09
Papaya,19.1,51.5,pantry,unpackaged,75.4,0.2
Papaya,6.4,85.5,fridge,perforated_bag,69.9,4.52
Papaya,19.4,34.4,pantry,plastic_wrap,92.6,0.27
Papaya,1.5,90.3,fridge,sealed_container,73.8,7.03
Papaya,3.3,81.4,fridge,sealed_container,59.2,3.35
Papaya,5.2,90.2,fridge,perforated_bag,64.2,3.99
Papaya,32.6,47.6,counter,sealed_container,50.6,0.02
Papaya,3.7,93.7,fridge,unpackaged,76.2,5.57
Papaya,20.9,57.5,pantry,perforated_bag,76.8,0.15
Papaya,26.0,68.6,pantry,unpackaged,97.7,0.16
Papaya,2.9,84.3,fridge,plastic_wrap,92.3,9.28
Papaya,5.2,89.5,fridge,perforated_bag,63.3,2.72
Papaya,3.4,87.8,fridge,sealed_container,77.1,4.52
Papaya,1.8,82.2,fridge,plastic_wrap,71.4,4.12
Papaya,2.6,78.7,fridge,perforated_bag,77.5,5.64
Papaya,15.6,60.7,pantry,plastic_wrap,85.9,0.34
Papaya,2.5,93.2,fridge,plastic_wrap,62.3,3.9
Papaya,17.9,50.6,pantry,sealed_container,84.2,0.25
Papaya,15.5,61.6,pantry,plastic_wrap,64.1,0.19
Papaya,25.6,43.4,counter,plastic_wrap,59.7,0.08
Papaya,4.0,90.1,fridge,plastic_wrap,85.6,7.66
Papaya,4.7,96.3,fridge,plastic_wrap,69.6,2.99
Papaya,18.2,71.4,counter,plastic_wrap,84.6,0.43
Papaya,5.4,82.5,fridge,plastic_wrap,51.9,1.97
Papaya,22.1,58.4,counter,sealed_container,80.8,0.14
Papaya,3.3,91.6,fridge,plastic_wrap,73.3,4.41
Papaya,17.2,63.8,pantry,perforated_bag,89.0,0.33
Papaya,18.6,67.4,pantry,sealed_container,80.6,0.18
Papaya,19.5,63.6,counter,unpackaged,82.3,0.24
Papaya,14.9,47.0,pantry,perforated_bag,56.2,0.18
Papaya,2.1,87.4,fridge,perforated_bag,76.9,6.31
Papaya,2.9,88.0,fridge,plastic_wrap,84.3,7.77
Papaya,3.7,88.8,fridge,unpackaged,72.5,4.73
Papaya,4.1,86.7,fridge,unpackaged,78.2,3.92
Papaya,5.3,92.1,fridge,unpackaged,82.5,5.0
Papaya,22.5,46.4,counter,sealed_container,74.1,0.16
Papaya,19.0,50.9,pantry,plastic_wrap,65.8,0.17
Papaya,6.0,87.1,fridge,sealed_container,69.2,3.79
Papaya,6.5,85.8,fridge,perforated_bag,81.5,3.79
Papaya,3.0,88.0,fridge,perforated_bag,65.2,4.82
Papaya,20.7,64.0,pantry,unpackaged,74.7,0.15
Papaya,4.0,83.8,fridge,perforated_bag,88.3,7.13
Papaya,21.2,45.6,pantry,sealed_container,82.4,0.17
Papaya,22.4,42.2,counter,plastic_wrap,92.2,0.16
Papaya,5.6,92.1,fridge,plastic_wrap,78.4,3.77
Papaya,3.6,91.8,fridge,unpackaged,63.4,3.24
Papaya,24.1,39.7,counter,sealed_container,57.7,0.08
Papaya,3.4,91.3,fridge,perforated_bag,80.0,6.98
Papaya,19.1,66.3,counter,unpackaged,83.6,0.18
Papaya,6.9,80.5,fridge,perforated_bag,82.5,4.79
Papaya,4.6,79.6,fridge,plastic_wrap,78.9,3.62
Papaya,1.7,91.3,fridge,plastic_wrap,76.4,8.17
Papaya,5.2,91.5,fridge,perforated_bag,76.9,4.89
Papaya,2.1,90.7,fridge,sealed_container,84.0,6.5
Papaya,21.7,48.8,pantry,sealed_container,77.9,0.14
Papaya,5.5,91.9,fridge,sealed_container,94.8,4.58
Papaya,2.2,92.0,fridge,sealed_container,82.8,5.25
Papaya,23.1,56.0,pantry,perforated_bag,69.6,0.12
Papaya,5.4,84.4,fridge,perforated_bag,79.1,5.65
Papaya,6.5,88.4,fridge,sealed_container,81.5,4.47
Papaya,23.3,49.6,counter,unpackaged,61.4,0.06
Papaya,21.0,58.7,pantry,plastic_wrap,71.2,0.12
Papaya,24.0,57.2,pantry,plastic_wrap,79.1,0.15
Papaya,3.5,93.9,fridge,plastic_wrap,73.4,4.24
Papaya,6.9,88.1,fridge,sealed_container,59.2,2.29
Papaya,3.5,88.7,fridge,plastic_wrap,76.7,7.77
Papaya,20.0,66.9,pantry,plastic_wrap,80.1,0.15
Papaya,27.5,51.8,pantry,unpackaged,77.4,0.07
Papaya,19.8,76.1,pantry,unpackaged,93.9,0.83
Papaya,3.0,90.6,fridge,plastic_wrap,84.7,8.42
Papaya,4.5,94.7,fridge,unpackaged,77.8,3.44
Papaya,3.3,82.2,fridge,sealed_container,86.9,5.63
Papaya,3.8,95.6,fridge,perforated_bag,81.3,5.39
Papaya,26.5,53.1,counter,sealed_container,58.4,0.05
Papaya,30.2,33.2,counter,unpackaged,96.1,0.09
Papaya,3.5,86.3,fridge,perforated_bag,91.7,9.29
Papaya,21.4,49.3,counter,unpackaged,86.1,0.18
Papaya,4.8,87.2,fridge,plastic_wrap,90.3,7.81
Papaya,5.3,95.2,fridge,unpackaged,86.2,3.44
Papaya,1.6,91.4,fridge,plastic_wrap,71.6,6.11
Papaya,22.5,61.6,counter,plastic_wrap,66.0,0.16
Papaya,0.8,82.5,fridge,perforated_bag,82.4,8.0
Papaya,3.8,84.1,fridge,sealed_container,66.9,4.74
Papaya,17.1,54.8,pantry,perforated_bag,83.2,0.34
Papaya,3.7,95.3,fridge,perforated_bag,78.6,5.43
Papaya,5.0,95.8,fridge,plastic_wrap,77.7,4.12
Papaya,3.5,91.8,fridge,unpackaged,91.8,7.71
Papaya,26.4,34.3,counter,plastic_wrap,84.5,0.13
Papaya,0.0,91.1,fridge,unpackaged,50.6,2.38
Papaya,1.4,78.9,fridge,sealed_container,80.3,5.23
Papaya,25.5,54.4,counter,plastic_wrap,84.5,0.14
Papaya,22.9,58.7,counter,sealed_container,89.3,0.12
Papaya,19.1,66.6,pantry,sealed_container,73.7,0.15
Papaya,5.4,79.1,fridge,unpackaged,90.3,4.5
Papaya,20.3,60.1,pantry,perforated_bag,64.1,0.11
Papaya,17.6,57.1,pantry,unpackaged,79.0,0.27
Papaya,4.3,86.4,fridge,sealed_container,80.6,5.55
Papaya,4.8,83.3,fridge,unpackaged,64.9,3.28
Papaya,1.1,87.9,fridge,sealed_container,73.6,7.04
Papaya,5.2,89.9,fridge,sealed_container,60.6,3.19
Papaya,5.7,84.8,fridge,unpackaged,76.4,3.08
Papaya,21.6,39.5,counter,perforated_bag,88.5,0.23
Papaya,25.5,24.9,counter,plastic_wrap,72.8,0.11
Papaya,32.3,52.3,counter,perforated_bag,84.0,0.09
Papaya,5.0,89.6,fridge,sealed_container,81.0,4.96
Papaya,24.1,42.8,counter,unpackaged,78.2,0.12
Papaya,25.1,39.2,counter,plastic_wrap,62.5,0.08
Papaya,5.4,88.4,fridge,sealed_container,81.5,5.28
Papaya,5.0,85.6,fridge,unpackaged,61.9,2.89
Papaya,20.2,73.7,pantry,plastic_wrap,75.1,0.47
Papaya,25.5,32.7,counter,perforated_bag,67.4,0.09
Papaya,25.7,39.9,counter,perforated_bag,83.5,0.12
Papaya,4.9,89.1,fridge,sealed_container,52.9,1.72
Papaya,4.8,86.2,fridge,plastic_wrap,86.3,7.6
Papaya,3.1,86.4,fridge,unpackaged,55.4,2.65
Papaya,4.6,91.9,fridge,sealed_container,61.7,3.38
Papaya,18.1,64.1,pantry,unpackaged,88.6,0.29
Papaya,3.8,85.3,fridge,sealed_container,72.5,4.29
Papaya,4.4,89.4,fridge,unpackaged,48.6,1.72
Papaya,4.6,87.1,fridge,unpackaged,95.6,5.96
Papaya,4.2,86.7,fridge,perforated_bag,60.8,3.98
Papaya,3.7,85.5,fridge,sealed_container,78.5,5.21
Papaya,20.2,62.5,counter,unpackaged,90.4,0.18
Papaya,2.6,89.9,fridge,unpackaged,63.1,3.72
Papaya,7.2,82.7,fridge,plastic_wrap,76.3,4.24
Papaya,2.9,91.0,fridge,perforated_bag,84.4,7.09
Papaya,6.3,83.2,fridge,perforated_bag,79.4,3.32
Papaya,2.5,85.8,fridge,sealed_container,90.7,7.14
Papaya,6.6,75.1,fridge,sealed_container,73.2,1.38
Papaya,17.4,63.7,counter,sealed_container,75.1,0.17
Papaya,3.7,84.5,fridge,unpackaged,79.6,5.82
Papaya,3.4,92.9,fridge,perforated_bag,90.5,8.2
Papaya,3.6,88.2,fridge,plastic_wrap,85.4,6.83
Papaya,4.6,84.0,fridge,unpackaged,83.9,4.42
Papaya,3.0,94.1,fridge,plastic_wrap,81.0,6.86
Papaya,5.5,88.7,fridge,plastic_wrap,89.6,7.01
Papaya,1.7,89.0,fridge,perforated_bag,69.9,8.54
Papaya,23.0,60.1,pantry,unpackaged,76.0,0.12
Papaya,3.2,74.3,fridge,plastic_wrap,83.3,2.48
Papaya,4.8,92.4,fridge,sealed_container,66.2,2.9
Papaya,4.9,94.7,fridge,perforated_bag,88.7,5.35
Papaya,2.6,100.0,fridge,plastic_wrap,83.4,3.87
Papaya,15.9,44.3,pantry,perforated_bag,72.0,0.37
Papaya,6.3,86.7,fridge,plastic_wrap,92.9,5.79
Papaya,4.7,86.0,fridge,sealed_container,80.5,5.3
Papaya,21.7,66.8,pantry,unpackaged,95.6,0.21
Papaya,26.6,56.6,counter,sealed_container,49.3,0.03
Papaya,3.6,92.5,fridge,perforated_bag,63.0,4.19
Papaya,17.5,57.3,pantry,sealed_container,84.3,0.3
Papaya,4.1,86.7,fridge,plastic_wrap,68.5,5.15
Papaya,21.3,38.8,counter,perforated_bag,96.1,0.27
Papaya,20.2,83.3,counter,unpackaged,89.2,1.27
Papaya,5.5,87.6,fridge,sealed_container,91.2,6.58
Papaya,24.7,57.7,pantry,sealed_container,68.4,0.09
Papaya,22.1,29.4,counter,sealed_container,51.8,0.06
Papaya,20.6,36.0,counter,sealed_container,82.3,0.18
Papaya,25.1,50.8,pantry,plastic_wrap,56.5,0.07
Papaya,5.3,86.7,fridge,sealed_container,59.9,3.04
Papaya,16.7,48.8,pantry,plastic_wrap,85.7,0.39
Papaya,2.8,97.2,fridge,sealed_container,68.9,3.4
Papaya,18.6,65.4,pantry,sealed_container,74.0,0.2
Papaya,16.9,55.9,counter,unpackaged,81.3,0.27
Papaya,17.3,69.7,pantry,sealed_container,84.9,0.35
Papaya,26.4,51.7,counter,plastic_wrap,90.3,0.16
Papaya,19.3,69.7,pantry,plastic_wrap,55.5,0.15
Papaya,16.1,62.3,pantry,perforated_bag,52.1,0.14
Papaya,4.7,78.8,fridge,perforated_bag,75.3,4.84
Papaya,3.0,88.7,fridge,perforated_bag,93.4,10.56
Papaya,28.2,43.2,counter,unpackaged,77.7,0.08
Papaya,3.6,89.8,fridge,perforated_bag,63.3,5.17
Papaya,21.2,63.8,pantry,perforated_bag,87.9,0.19
Papaya,4.6,94.9,fridge,perforated_bag,90.7,5.26
Papaya,16.5,40.1,counter,perforated_bag,65.4,0.21
Papaya,2.6,84.7,fridge,perforated_bag,70.0,4.51
Papaya,17.6,38.2,pantry,sealed_container,84.6,0.23
Papaya,23.0,35.3,counter,perforated_bag,86.8,0.21
Papaya,3.5,93.1,fridge,sealed_container,66.2,3.58
Papaya,6.2,95.5,fridge,sealed_container,62.5,2.52
Papaya,5.7,88.5,fridge,unpackaged,92.8,6.09
Papaya,3.4,91.8,fridge,sealed_container,88.3,6.19
Papaya,4.3,86.6,fridge,unpackaged,67.1,3.54
Papaya,4.2,81.9,fridge,sealed_container,89.2,4.97
Papaya,6.7,86.2,fridge,sealed_container,65.9,2.89
Papaya,18.3,55.5,pantry,plastic_wrap,66.0,0.16
Papaya,0.4,94.3,fridge,unpackaged,51.0,2.08
Papaya,2.4,90.6,fridge,unpackaged,64.2,3.5
Papaya,26.2,40.5,counter,sealed_container,90.1,0.13
Papaya,3.1,90.3,fridge,unpackaged,65.9,3.56
Papaya,28.2,57.9,pantry,perforated_bag,69.5,0.08
Papaya,4.5,84.8,fridge,sealed_container,67.1,3.7
Papaya,19.1,34.3,counter,unpackaged,79.0,0.17
Papaya,3.1,92.2,fridge,unpackaged,88.7,6.62
Papaya,32.0,34.8,counter,sealed_container,86.8,0.08
Papaya,23.5,42.1,pantry,sealed_container,81.1,0.13
Papaya,24.2,36.1,counter,perforated_bag,88.4,0.13
Papaya,3.9,90.2,fridge,perforated_bag,86.0,9.13
Papaya,5.1,89.8,fridge,unpackaged,84.8,4.9
Papaya,6.9,87.6,fridge,sealed_container,81.1,4.63
Papaya,26.6,46.9,counter,unpackaged,89.0,0.12
Papaya,5.8,77.9,fridge,perforated_bag,68.8,2.42
Papaya,4.4,83.7,fridge,perforated_bag,61.0,3.82
Papaya,3.3,86.8,fridge,unpackaged,81.3,7.45
Papaya,25.8,71.4,counter,sealed_container,73.4,0.17
Papaya,22.0,51.4,pantry,perforated_bag,89.4,0.27
Papaya,14.3,40.5,pantry,perforated_bag,81.2,0.33
